PC1,PC2,Cluster,HC_Cluster,DBscan_Cluster
-1.6385098741719615,0.014795763245523267,1,3,0
-0.9853914504818064,-0.03370574360016892,1,0,0
1.0704147796917214,-0.36213382407445555,2,0,1
-0.9710614931501438,-0.47590230445115594,0,0,0
-0.23821527771599177,-1.2900286873922844,0,2,1
-0.8493564156923912,-0.5738124266789401,0,0,0
-1.5776150993765192,-0.9299732357186952,0,0,0
0.09001791571010097,0.1586719597317006,1,2,1
2.818294255915002,1.018726498440956,2,1,1
1.5223820276742397,1.4188144480380278,2,1,0
1.8865069292125984,1.377531579951335,2,2,-1
-1.4447194035796416,-0.8141636661097799,0,0,0
-0.313846912863366,1.1445176546840183,1,2,1
-0.27094897714513744,-0.24138599107866712,0,3,0
-0.3368660922328516,0.05926526079552442,1,0,0
-1.9740087115153058,-0.7408263367776244,0,0,0
-0.3176832074445058,-1.2024388496193414,0,0,0
-1.0948034361349346,0.3718505401285514,1,2,1
0.1454248285855939,0.33733957677615956,1,0,0
-1.929172934180207,0.11676529118742647,1,3,0
-1.6492829602782888,-0.2963904439902744,1,3,0
-0.0007807277179145693,-0.4971880940100086,0,0,0
-1.4591719652811523,0.2661395755958879,1,3,0
-1.0868554757599123,-0.6172684607638789,0,0,0
-0.5333577606476132,-0.3319184310587523,0,0,0
-1.1732748231947738,0.6168397112691634,1,2,1
-2.2914614788687775,0.39977097935658723,1,2,1
1.5195749165621708,1.5830729751653947,2,1,0
0.533527911748654,0.017229957953770185,0,2,1
-1.366087426536723,-1.6041265309683364,0,0,0
-0.5383848284836609,2.114160019675977,1,3,0
3.995729009404905,0.25046149482066954,2,1,-1
-0.09551442451028791,-0.2649072994922606,0,0,0
2.65117640627669,1.5161180295985262,2,1,0
0.20001413346023073,0.05310548321673098,1,0,0
-0.4159874391893577,-1.346382406381391,0,0,0
-0.7878592797801998,1.4285106043450986,1,3,0
-1.4865478195355863,0.4523736259265094,1,3,0
-0.911804002848328,-3.5085103713914996,0,0,0
-0.32152957860034087,-0.2413044404379706,1,2,1
2.226240817906867,2.2740289042093105,2,1,1
-0.721402453364602,-1.3928813797890796,0,0,0
1.8198830230501417,0.042092418219321644,2,1,0
1.6466291523826313,-2.0769761076284636,0,1,1
3.932224635605741,0.21353568941250517,2,1,-1
-1.8841974495016007,0.8685512227294574,1,3,0
-1.5857520802206628,0.49536680092120094,1,3,0
0.25470047504726206,0.32863132300193926,1,0,0
-0.6055501207114873,0.41054451211566706,1,3,0
-1.0868554757599123,-0.6172684607638789,0,0,0
1.641822147071818,1.2851391573818944,2,2,-1
-0.4332435867274583,2.006335473116189,1,2,1
0.31612960207098295,-0.29234042841865343,0,0,0
0.5651288277539299,1.109485929845425,1,3,0
-0.3659185011123473,1.3955264461193135,1,3,0
0.6738123145115479,0.009501115943108264,0,2,1
-0.5324699761562995,0.1021838355646789,1,0,0
0.9201384631833959,0.4227490797155225,2,2,-1
-0.3147266161577465,-0.9004983516501228,0,2,1
1.641822147071818,1.2851391573818944,2,2,-1
-0.07401542782437127,2.1449476923614337,1,3,0
-2.262072970354793,1.626702696158376,1,2,1
0.28348074932926437,1.3595025914809264,1,0,0
-0.6528263328644827,-3.0366173232314226,0,0,0
0.39460058327457753,1.4456491350228067,1,3,0
-0.5379832722351843,0.6294928712349573,1,3,0
1.6256886559292796,1.7446236989522117,2,3,0
-1.5584445953965869,-1.274383307693574,0,0,0
2.34263083295036,-4.059191287960725,0,1,-1
-0.9755454954454532,-0.7582689730141537,0,0,0
-1.916453009578488,-0.14948314405716318,1,0,0
1.2840530907217722,-0.1566254358756507,2,1,1
1.5195749165621708,1.5830729751653947,2,1,0
-2.596718989486265,0.9967130517644697,1,3,0
0.3514449198360188,1.3211732389093225,1,3,0
-0.03261938045585262,-0.3356498675350729,0,0,0
-1.3896048869302433,0.4686502322892366,1,3,0
1.7741536540514007,0.7969727682500598,2,1,1
1.3543560522365952,1.2303570138198106,2,1,-1
-1.5675481762057544,-1.3385934015492835,0,0,0
1.0749150966691534,-1.5013210886166974,0,2,1
-0.7204363437091822,-0.880984397846321,0,2,1
2.926482994618295,0.18379427413794552,2,1,1
2.1721225767077397,1.2310870582432338,2,1,1
-2.068314758059344,2.375984704815194,1,3,0
1.5833125058700004,-2.149075711924292,0,0,0
0.22889633277790736,0.5906431584318242,1,0,0
-0.03133855374004185,-2.1656356786834317,0,0,1
-0.33581828264959984,-2.3734715144626435,0,0,0
-0.5857499256951237,-0.08640835022111311,1,0,0
-0.49002348985617156,-0.4748557065839414,0,0,0
-1.4139093681166428,1.954905134434238,1,3,0
-1.4444803233864598,0.5260647455655982,1,2,1
-2.2742816891351607,0.26578621852429896,1,3,0
5.45591210240136,-0.8648019388659453,2,1,-1
1.9433934237612585,-0.0647179935355032,2,1,0
-0.2838239460676356,1.0993225787739154,1,0,0
4.850864432421005,0.9388002897004315,2,1,1
-0.2495646271995799,2.239495004773659,1,2,1
0.2464752732373724,0.7946627718476249,1,3,0
2.3329385376659584,-1.4526494045728024,2,1,1
-2.4600170206453282,0.6558441067192733,1,3,0
-0.1413815707293051,-1.091191017560094,0,0,0
-1.4360218902687152,-0.06960678674541305,1,3,0
-0.8201042358953589,-1.3406927188821824,0,0,0
-1.2980521933554643,-0.6406580828037861,1,3,0
-1.1939839395147125,-2.6302201504329457,0,0,0
2.94565685435179,-2.212240151125568,2,1,1
0.0909581228302342,-0.5275896107963746,0,2,1
0.5631354924913617,1.6194156877240948,1,1,1
-0.9007314649353337,-1.4012615061104272,0,0,0
-0.3182075845205973,0.35869705146252984,1,3,0
3.402832128221683,2.9905662812669283,2,1,-1
0.6399427601901903,-0.03298371799094712,0,2,1
-0.11949631802990385,-0.6284408019807869,0,0,1
-0.14490861734001115,0.44357824976268084,1,3,0
0.9880983606518451,-2.8441297621830506,0,1,1
0.044323195096340154,-0.08622476710017572,1,0,-1
-1.9281261890573447,0.9450177850299114,1,3,0
-0.485021663440779,0.5915553762911149,1,3,0
1.7371563217804167,0.04171451501171331,2,2,1
0.034056874894144065,-0.9747867666938349,0,0,0
-1.9429402115679304,-1.7239794224335339,0,0,0
-0.4998240737257123,-1.602482029769144,0,0,0
-2.646590571256692,1.1028263841268737,1,3,0
-2.092119660484892,0.3425334985866146,1,3,0
-1.1519625744249897,1.8087269513165878,1,3,0
-1.4306563394427212,-0.6927374040886141,0,0,0
-0.7881225743504434,-1.1482882242568346,0,0,0
0.6060813598426559,-0.09294014308468494,0,0,0
-0.19824949177129514,1.718516636942002,1,3,0
0.16405427351656698,2.2954787245501618,1,2,1
2.0568199150158004,1.429531512469537,2,1,1
0.23080081513083162,-1.1916863737516872,0,0,0
-0.6318501032186702,1.569050234405751,1,3,0
-1.1804607997093044,0.6753293477405502,1,3,0
3.6394714077369406,1.4759209597396037,2,1,1
-2.5821635854029976,0.8033004290847169,1,3,0
-0.34079592197530334,0.8844080442266672,1,2,1
-0.9397168184959904,-0.36767950076083755,1,2,1
0.2720058982432268,-0.8919793315306079,0,0,0
-1.0948034361349346,0.3718505401285514,1,2,1
-0.3962265336342829,-0.8559598495674113,0,2,1
-0.9433545522689561,-0.25007775872372323,1,0,0
3.4461998036674206,0.26870911192564184,2,1,1
2.180738309121594,0.1804785661827561,2,1,1
-1.5231279809247757,-1.0270568346503888,0,0,0
-1.2784460862613374,0.11048395058590844,1,3,0
-0.7158008698483138,0.23560375682821993,1,3,0
-0.22805641874170446,-0.9920294141302465,0,0,1
0.869802449140714,-0.4169899012320835,0,2,1
2.054571965404033,2.8474409231634406,2,2,-1
0.2584078738677497,-2.391428878153679,0,0,0
-1.2855972405230685,1.1275438809541114,1,3,0
-0.2925283792534971,0.8072486609565263,1,2,1
-1.2017917213759153,-0.9873268282448059,0,0,0
-0.4271254174163898,-0.5079718668615133,0,0,0
-0.07093162078261986,2.02504240811208,1,3,0
4.403936524647931,-0.2051317419585914,2,1,1
-0.8187971769145288,-1.2935741065543525,0,0,0
2.0013679548606333,2.105079647483325,2,1,1
0.6175583682033414,0.9449935540093478,1,2,1
-0.9550004999725684,0.47702887935112087,1,3,0
2.1185328212878534,-0.3718722266144876,2,1,1
0.7982420814432182,0.2921311934785772,1,0,0
0.835705400392162,-1.1561708162637339,0,2,1
0.5587756545560417,-2.3434014402764305,0,0,0
0.6738123145115479,0.009501115943108264,0,2,1
-0.8564180863048926,-0.76183177113824,0,2,1
0.3643945192286294,0.4028173431736056,1,3,0
3.964424982456169,-1.2671375925424904,2,1,1
-0.3575005641602197,-1.348662423240587,0,2,1
-0.06924810761837989,-0.563400475746269,0,0,0
-0.9566200376661569,-0.3172326860397465,1,0,0
-1.8899221185967219,1.1640808367685205,1,3,0
-1.9220867988351198,-0.6947055689748652,0,0,0
-0.03269336452329266,-0.15223080095799396,0,0,0
1.59499187035088,0.14395434329068724,2,1,1
-1.3714631974691587,0.4382659009184338,1,2,1
1.1447532025692118,3.139942312884325,2,2,-1
0.28139361852656103,2.8045682730645902,1,3,0
3.810638410388584,0.995344990600377,2,1,1
3.7729679308574977,1.4163311825458007,2,1,1
3.303922371217227,-1.0392853698109974,2,1,-1
0.797339903865856,-0.32469936871166954,0,1,1
1.747078523526985,2.637873609404464,2,1,0
-0.6438147032480035,-0.2556872008753597,1,0,0
-0.78501239522879,1.0730772951311762,1,3,0
-1.7171638201016262,0.8892962611873702,1,3,0
-2.3487958008149623,0.49895038842825407,1,3,0
1.8782642752132057,-1.7758957234740935,0,0,0
0.04459247588105798,0.7562601260360774,1,0,0
-2.6244623778723453,0.19379648638783584,1,0,0
0.4227140320042348,-0.6264743372405653,0,2,1
-1.3648190832356342,-0.4132567940744143,1,0,0
-0.604555962661598,-0.22344971607656208,1,0,0
-0.050167546335938104,-0.6574072946318649,0,0,0
0.2539493087817269,-3.611495221329622,0,0,0
-1.691732356439839,0.6298439873821019,1,3,0
-1.2169461924966967,-0.1074829332572462,1,2,1
2.6045248773021923,0.6609966824884411,2,1,0
-0.5449512867537282,-1.2249653744231084,0,0,1
-0.1734731582032467,-2.1488502592122227,0,2,1
-0.64001206668676,1.1997832357260036,1,3,0
-0.8529191484431202,0.19659858345002687,1,2,1
0.08858982095169235,-0.4353480165603902,0,0,0
-1.5819240665205574,0.5521953848001091,1,3,0
-0.1537521818070542,0.2502028102459512,1,0,0
-0.05853373283475276,1.214403089748048,1,3,0
-0.6721521977074787,-1.2364304964442678,0,0,0
-1.0094454534645123,0.24358414732208516,1,2,1
-0.741657729102259,0.5944444590673895,1,0,0
-0.02714879641543415,0.4286367002805248,1,3,0
1.0690610694904983,1.2145865499478046,2,1,1
-1.665611467985076,-0.6282336387426041,0,0,0
-0.030184547173716925,-1.5617444683475572,0,0,0
-1.5828792969471754,-0.5572967596865279,1,0,0
1.5779349842906996,-1.4978128089508018,0,0,0
-0.6246467486850261,1.031990930406724,1,3,0
0.031898212668388284,0.900227192324112,1,2,1
-1.1319285792784872,-0.27326835883549355,1,0,0
-1.4291161077784436,-2.1545473826052515,0,0,0
-0.5253136745301796,-1.2838990149621754,0,0,0
-0.9073195543498829,-0.5842865902085582,0,0,0
-1.40707979315042,0.18459835676241496,1,3,0
1.9735730904593325,0.9573489216169476,2,2,-1
0.22943754934261024,0.8771350735274387,1,3,0
1.8198830230501417,0.042092418219321644,2,1,0
3.6047815878317735,-1.5184935441189524,2,1,1
-1.3766638920452074,-0.5324643355220845,1,0,0
2.94565685435179,-2.212240151125568,2,1,1
0.5193929542748362,-1.6309877452800823,0,0,0
2.056853022723326,1.0342320196847716,2,1,1
2.024505737637221,0.20326599787816735,2,1,0
-0.8054158345264708,-1.244944277134381,0,0,0
4.37147667166749,-1.1727826337872769,2,1,-1
0.9882896457280078,0.4366511286437152,2,0,0
-0.533079467389864,1.0175644188534,1,2,1
-2.1267655782988344,0.606597936806296,1,3,0
1.9413050522274335,3.0891017358262047,2,1,0
-0.07093162078261986,2.02504240811208,1,3,0
2.736694339406867,-1.7799223600099396,2,1,1
-1.7367244614490613,-1.7398172789832362,0,0,0
0.8911954047952804,2.2232412167941527,1,3,0
2.7357719928395805,0.8841786907560928,2,1,1
-1.6754865951395872,0.20004423846681021,1,0,0
-1.3677696275080775,-0.5542928711110493,1,0,0
-1.9461542709122606,-0.7287106295539527,0,0,0
0.839218557395415,1.9639130186151117,2,2,-1
-1.357148733139462,-2.638843489766636,0,0,0
0.7856671691717548,-0.15069548758001708,0,0,0
-0.6796420527349136,0.801981708132311,1,3,0
1.9230340115528255,2.2547956737932373,2,1,0
-1.5584445953965869,-1.274383307693574,0,0,0
-0.6662357582022281,1.5683256549622004,1,2,1
-0.7759229013245965,0.46259219549630004,1,0,0
-1.2401796770645954,-1.1612161526448415,0,0,0
-1.8646008361940973,-0.4011671921994722,1,0,0
0.16783215707962312,0.20626393313793262,1,0,0
0.04601741013877428,-0.09145320347915013,0,0,0
0.03404390645115975,-0.4414562370483647,0,0,0
-1.6932892520463771,-1.3169739661580242,0,0,0
-0.772402678754427,-1.786583173386607,0,0,0
-0.4671761907381315,2.62126206170557,1,2,1
-0.7478375915437542,1.674707674675946,1,3,0
-0.14221067700912476,0.49766724368536336,1,3,0
-0.8533005739207706,0.28156692909479125,1,3,0
-0.033992500813601986,-0.794324307194005,0,0,0
3.9120671610659414,1.031876429763673,2,1,1
3.3636293848718912,-1.2162912527798464,2,1,1
-0.48429585509536066,-2.210914887107594,0,0,0
0.4156746507110093,0.36394091620413416,1,0,0
0.24230213331017736,-2.7347317299151346,0,0,0
0.5037083096698158,1.456049253130339,1,3,0
1.7239560181452778,0.8174837808011245,2,2,1
0.4385002423064684,-0.11261773250014238,0,0,0
-0.06789143967250698,-1.1862996979011975,0,0,0
1.5458274250485489,-1.8357974878075716,0,2,1
1.0467968686133262,0.4083599035584002,2,0,0
-1.013588645792827,-0.10948904699538041,1,0,0
-1.3714631974691587,0.4382659009184338,1,2,1
-1.370572638835282,-0.17160046667404646,1,2,1
0.7486307450748301,-0.3337879447293211,0,2,1
1.1206117261439223,0.1754639285738126,2,2,1
4.256120213223614,0.07169307521316994,2,1,1
1.55984617004331,1.7175805589542137,2,1,0
0.3485950364822494,-1.3668359201892064,0,0,1
-1.4215291721944612,-2.081627890259757,0,0,0
-2.085138925973612,-0.013005556653593485,1,3,0
0.018858391452667638,-2.507070744822903,0,0,0
-0.22466001918618927,-2.012185248578864,0,0,0
-2.0271795010518985,1.6514229546769694,1,3,0
-0.20955578413227433,0.4822063113333492,1,0,0
-1.1784471125889455,1.230951417234237,1,3,0
2.736694339406867,-1.7799223600099396,2,1,1
-0.6105033601130447,-2.338879989106813,0,0,0
1.473861050290371,-0.15967744512497273,2,2,-1
-0.850986741820824,0.7753566747328617,1,3,0
-1.8306677998194438,-0.39277709297581215,1,2,1
1.2758037485600253,0.8843380182743138,2,1,0
-2.192999513431304,0.05304162741575342,1,3,0
1.4026713853531168,1.2425465573003454,2,1,0
0.7441061351544191,-2.2587471546988613,0,0,0
-1.9920223119299023,-0.322411869069834,1,0,0
-1.1181280659006585,-0.12608335347700306,1,0,0
-1.593679591905309,0.21508028070471402,1,2,1
4.997483157086317,-2.8640385477099874,2,1,-1
1.6885902190793793,2.284431899128235,2,2,-1
-1.8974454967495795,0.5761836683235546,1,3,0
-0.45174544721999527,-0.34461999705433627,0,3,0
1.5240682286043579,-0.693563080816734,2,1,1
0.32517435406831224,-0.3414191990890211,0,0,0
-1.573845862590188,1.120901957663519,1,3,0
1.214046225194592,-0.677220307358228,0,2,1
1.26121719443628,-1.9219085468320802,0,0,1
0.1721265663887907,-0.8673121164285068,0,0,0
0.11174457404411488,1.9011107751865715,1,2,1
-1.4360218902687152,-0.06960678674541305,1,3,0
0.002899682588548624,0.24406056374786922,1,0,0
2.934384062336238,0.2093794677296773,2,1,1
-0.9469880378637184,-1.8026891908092135,0,0,0
-2.167456333343569,1.0430021596906776,1,3,0
0.47228570276281123,0.9525793089420779,1,2,1
-0.4887949317905263,-1.4235870711181344,0,0,0
-0.3836024746951497,1.3780174131603369,1,3,0
0.10020972521219602,0.09681150888729807,1,2,1
-0.019555570141564258,-2.708940997689599,0,0,0
-0.31323906460000245,-1.431533570510954,0,0,1
-0.5620670901270828,-0.34266404103268494,0,2,1
-1.565752717312196,-1.9332878222112582,0,0,0
-0.7772413723989631,1.0791850100397913,1,0,0
1.6879425579528269,0.6834641131903391,2,1,0
0.025839767286883707,1.028675667717737,1,3,0
-0.1390171529555591,2.391457451017473,1,2,-1
-0.741657729102259,0.5944444590673895,1,0,0
3.3824691218998897,1.318934450056057,2,1,1
0.417135556130456,-0.3424863728169835,0,2,1
-1.3659135011755268,-0.388523491769648,1,0,0
-0.15389348199849628,-1.9366666776348342,0,2,1
-0.15009760473956743,-0.7943524460820042,0,0,0
-1.3314674585426118,-1.554222458386283,0,0,0
-0.9026206378214382,1.1283214188347004,1,3,0
-2.4600170206453282,0.6558441067192733,1,3,0
-0.4204837334320643,2.208084002000861,1,2,-1
0.43613285250657535,-1.405982314977657,0,0,0
-0.8572203843358497,0.7584281496917435,1,2,1
-0.6733896554393517,2.9694195776442394,1,2,1
-1.8622921533365686,-1.2846818838088523,0,0,0
-1.6856537657484778,-0.27451712143235085,1,0,0
3.277993605575866,-0.15298789394395848,2,1,1
